R:A::C:P,0 1,2,3 6,4 5
0 1,0.5865724381625441,0.3867924528301887,0.41304347826086957,0.33653846153846156
2,0.19081272084805653,0.2830188679245283,0.20108695652173914,0.24519230769230768
3 6,0.14487632508833923,0.19811320754716982,0.2554347826086957,0.24519230769230768
4 5,0.07773851590106007,0.1320754716981132,0.13043478260869565,0.17307692307692307
