R:A::C:P,0 4,1 2 3 6,5
0 4,0.4217687074829932,0.48299319727891155,0.09523809523809523
1 2 3 6,0.30548302872062666,0.5700609225413403,0.12445604873803308
5,0.3229166666666667,0.5416666666666666,0.13541666666666666
