R:A::C:P,0 4,1 2 3 6,5
0 4,0.13963963963963963,0.09125964010282776,0.08235294117647059
1 2 3 6,0.7905405405405406,0.8419023136246787,0.8411764705882353
5,0.06981981981981981,0.06683804627249357,0.07647058823529412
