R:A::C:P,0 4,1 2 3 6,5
0 4,0.04454022988505747,0.05100574712643678,0.010057471264367816
1 2 3 6,0.2521551724137931,0.47054597701149425,0.10272988505747127
5,0.022270114942528736,0.03735632183908046,0.009339080459770116
