R:A::C:P,0,1 3,2,4,5,6
0,28,18,10,5,5,2
1 3,70,70,49,29,26,16
2,17,41,24,10,9,10
4,3,3,5,0,7,6
5,6,9,2,6,0,3
6,6,7,4,8,4,8
