R:A::C:P,0 3,1 2,4,5 6
0 3,0.28,0.1780821917808219,0.2,0.1590909090909091
1 2,0.61,0.7397260273972602,0.6333333333333333,0.7727272727272727
4,0.03,0.0273972602739726,0.16666666666666666,0.022727272727272728
5 6,0.08,0.0547945205479452,0.0,0.045454545454545456
