R:A::C:P,0,1 5 6,2 3 4
0,0.3150684931506849,0.3698630136986301,0.3150684931506849
1 5 6,0.1767337807606264,0.46308724832214765,0.36017897091722595
2 3 4,0.13026819923371646,0.39846743295019155,0.47126436781609193
