R:A::C:P,0 2,1 3,4,5 6
0 2,0.08548850574712644,0.07974137931034483,0.028735632183908046,0.05675287356321839
1 3,0.11709770114942529,0.11566091954022989,0.04669540229885057,0.06752873563218391
4,0.017241379310344827,0.01293103448275862,0.011494252873563218,0.010775862068965518
5 6,0.08333333333333333,0.08764367816091954,0.04956896551724138,0.12931034482758622
