R:A::C:P,0 2,1 3,4,5 6
0 2,0.34097421203438394,0.31805157593123207,0.11461318051575932,0.22636103151862463
1 3,0.33747412008281574,0.3333333333333333,0.13457556935817805,0.19461697722567287
4,0.3287671232876712,0.2465753424657534,0.2191780821917808,0.2054794520547945
5 6,0.23819301848049282,0.25051334702258726,0.14168377823408623,0.36960985626283366
