R:A::C:P,0 3 4 5,1,2 6
0 3 4 5,0.6902654867256637,0.07964601769911504,0.23008849557522124
1,0.536144578313253,0.18674698795180722,0.27710843373493976
2 6,0.4639175257731959,0.1958762886597938,0.3402061855670103
