R:A::C:P,0 3 4 5,1,2 6
0 3 4 5,0.2074468085106383,0.023936170212765957,0.06914893617021277
1,0.23670212765957446,0.08244680851063829,0.12234042553191489
2 6,0.1196808510638298,0.05053191489361702,0.08776595744680851
