R:A::C:P,0,1 3,2 4 6,5
0,0.029449423815621,0.023047375160051217,0.029449423815621,0.011523687580025609
1 3,0.08194622279129321,0.15108834827144688,0.14596670934699105,0.04353393085787452
2 4 6,0.05377720870678617,0.117797695262484,0.1792573623559539,0.06017925736235595
5,0.008962868117797696,0.01792573623559539,0.030729833546734954,0.015364916773367477
