R:A::C:P,0 3 5,1,2,4 6
0 3 5,0.5555555555555556,0.09090909090909091,0.12121212121212122,0.23232323232323232
1,0.40963855421686746,0.18674698795180722,0.12650602409638553,0.27710843373493976
2,0.2962962962962963,0.20987654320987653,0.16049382716049382,0.3333333333333333
4 6,0.26666666666666666,0.06666666666666667,0.16666666666666666,0.5
