R:A::C:P,0 4,1,2,3 5,6
0 4,0.6037735849056604,0.09433962264150944,0.11320754716981132,0.11320754716981132,0.07547169811320754
1,0.40350877192982454,0.12280701754385964,0.19298245614035087,0.17543859649122806,0.10526315789473684
2,0.24074074074074073,0.14814814814814814,0.18518518518518517,0.24074074074074073,0.18518518518518517
3 5,0.15,0.05,0.3,0.4,0.1
6,0.16666666666666666,0.16666666666666666,0.0,0.6666666666666666,0.0
