R:A::C:P,0,1 4,2,3,5 6
0,0.5,0.23809523809523808,0.09523809523809523,0.07142857142857142,0.09523809523809523
1 4,0.272,0.256,0.192,0.12,0.16
2,0.12962962962962962,0.25925925925925924,0.18518518518518517,0.14814814814814814,0.2777777777777778
3,0.0,0.16666666666666666,0.25,0.3333333333333333,0.25
5 6,0.21428571428571427,0.07142857142857142,0.21428571428571427,0.35714285714285715,0.14285714285714285
