R:A::C:P,0,1 4,2,3,5 6
0,0.3230769230769231,0.1694915254237288,0.09090909090909091,0.08571428571428572,0.09090909090909091
1 4,0.5230769230769231,0.5423728813559322,0.5454545454545454,0.42857142857142855,0.45454545454545453
2,0.1076923076923077,0.23728813559322035,0.22727272727272727,0.22857142857142856,0.3409090909090909
3,0.0,0.03389830508474576,0.06818181818181818,0.11428571428571428,0.06818181818181818
5 6,0.046153846153846156,0.01694915254237288,0.06818181818181818,0.14285714285714285,0.045454545454545456
