R:A::C:P,0,1,2,3,4,5,6
0,0.16911764705882354,0.08843537414965986,0.05660377358490566,0.05263157894736842,0.11320754716981132,0.08823529411764706,0.056179775280898875
1,0.4411764705882353,0.47619047619047616,0.330188679245283,0.3263157894736842,0.2169811320754717,0.2549019607843137,0.39325842696629215
2,0.16911764705882354,0.2108843537414966,0.2830188679245283,0.25263157894736843,0.2358490566037736,0.2549019607843137,0.14606741573033707
3,0.029411764705882353,0.05442176870748299,0.08490566037735849,0.09473684210526316,0.05660377358490566,0.0784313725490196,0.06741573033707865
4,0.051470588235294115,0.006802721088435374,0.08490566037735849,0.042105263157894736,0.0660377358490566,0.0784313725490196,0.033707865168539325
5,0.051470588235294115,0.047619047619047616,0.04716981132075472,0.07368421052631578,0.08490566037735849,0.11764705882352941,0.11235955056179775
6,0.08823529411764706,0.11564625850340136,0.11320754716981132,0.15789473684210525,0.22641509433962265,0.12745098039215685,0.19101123595505617
