R:A::C:P,0,1,2,3 6,4,5
0,28,12,10,8,5,5
1,67,43,40,30,27,19
2,17,20,24,31,10,9
3 6,9,7,13,21,10,11
4,3,2,5,7,0,7
5,6,2,2,10,6,0
