R:A::C:P,0 3,1 2 4,5 6
0 3,0.11336032388663968,0.07692307692307693,0.02834008097165992
1 2 4,0.2591093117408907,0.32388663967611336,0.1417004048582996
5 6,0.032388663967611336,0.016194331983805668,0.008097165991902834
