R:A::C:P,0 6,1,2 3 4 5
0 6,0.37142857142857144,0.21212121212121213,0.13793103448275862
1,0.4,0.6666666666666666,0.39655172413793105
2 3 4 5,0.22857142857142856,0.12121212121212122,0.46551724137931033
