R:A::C:P,0 6,1,2 3 4 5
0 6,0.4642857142857143,0.25,0.2857142857142857
1,0.23728813559322035,0.3728813559322034,0.3898305084745763
2 3 4 5,0.20512820512820512,0.10256410256410256,0.6923076923076923
