R:A::C:P,0 6,1,2 3 4 5
0 6,0.10317460317460317,0.05555555555555555,0.06349206349206349
1,0.1111111111111111,0.1746031746031746,0.18253968253968253
2 3 4 5,0.06349206349206349,0.031746031746031744,0.21428571428571427
