R:A::C:P,0 4,1 5,2 3 6
0 4,0.13963963963963963,0.09405940594059406,0.08639705882352941
1 5,0.38963963963963966,0.37376237623762376,0.28125
2 3 6,0.47072072072072074,0.5321782178217822,0.6323529411764706
