R:A::C:P,0 4,1 5,2 3 6
0 4,0.04454022988505747,0.027298850574712645,0.033764367816091954
1 5,0.12428160919540229,0.10847701149425287,0.10991379310344827
2 3 6,0.15014367816091953,0.15445402298850575,0.2471264367816092
