R:A::C:P,0 2 6,1,3,4 5
0 2 6,0.20722433460076045,0.06844106463878327,0.057034220532319393,0.0779467680608365
1,0.22433460076045628,0.0817490494296578,0.03612167300380228,0.08745247148288973
3,0.03231939163498099,0.005703422053231939,0.009505703422053232,0.017110266159695818
4 5,0.04752851711026616,0.0076045627376425855,0.015209125475285171,0.024714828897338403
