R:A::C:P,0 2 6,1,3,4 5
0 2 6,0.4052044609665427,0.4186046511627907,0.4838709677419355,0.3761467889908257
1,0.43866171003717475,0.5,0.3064516129032258,0.42201834862385323
3,0.06319702602230483,0.03488372093023256,0.08064516129032258,0.08256880733944955
4 5,0.09293680297397769,0.046511627906976744,0.12903225806451613,0.11926605504587157
