R:A::C:P,0 1,2 6,3,4,5
0 1,0.5102040816326531,0.21428571428571427,0.08503401360544217,0.10884353741496598,0.08163265306122448
2 6,0.31756756756756754,0.3108108108108108,0.16216216216216217,0.12162162162162163,0.08783783783783784
3,0.17647058823529413,0.4117647058823529,0.14705882352941177,0.058823529411764705,0.20588235294117646
4,0.20833333333333334,0.4583333333333333,0.041666666666666664,0.0,0.2916666666666667
5,0.3076923076923077,0.19230769230769232,0.2692307692307692,0.23076923076923078,0.0
