R:A::C:P,0 1 4,2 3,5 6
0 1 4,0.23635057471264367,0.08045977011494253,0.0625
2 3,0.11925287356321838,0.07902298850574713,0.07255747126436782
5 6,0.1314655172413793,0.08908045977011494,0.12931034482758622
