R:A::C:P,0 5,1 2 3,4,6
0 5,0.38095238095238093,0.14285714285714285,0.3333333333333333,0.0
1 2 3,0.5952380952380952,0.8285714285714286,0.5833333333333334,0.5
4,0.023809523809523808,0.014285714285714285,0.08333333333333333,0.5
6,0.0,0.014285714285714285,0.0,0.0
