R:A::C:P,0 5,1,2,3 4,6
0 5,0.5333333333333333,0.23333333333333334,0.06666666666666667,0.16666666666666666,0.0
1,0.3050847457627119,0.3728813559322034,0.15254237288135594,0.1694915254237288,0.0
2,0.25925925925925924,0.14814814814814814,0.3333333333333333,0.25925925925925924,0.0
3 4,0.1111111111111111,0.0,0.2222222222222222,0.4444444444444444,0.2222222222222222
6,0.0,0.0,0.0,1.0,0.0
