R:A::C:P,0 5,1,2,3 4,6
0 5,0.38095238095238093,0.21212121212121213,0.09090909090909091,0.18518518518518517,0.0
1,0.42857142857142855,0.6666666666666666,0.4090909090909091,0.37037037037037035,0.0
2,0.16666666666666666,0.12121212121212122,0.4090909090909091,0.25925925925925924,0.0
3 4,0.023809523809523808,0.0,0.09090909090909091,0.14814814814814814,1.0
6,0.0,0.0,0.0,0.037037037037037035,0.0
