R:A::C:P,0 1 6,2,3 4 5
0 1 6,0.6774193548387096,0.5,0.5214521452145214
2,0.18010752688172044,0.2830188679245283,0.24752475247524752
3 4 5,0.1424731182795699,0.2169811320754717,0.23102310231023102
