R:A::C:P,0,1 6,2,3 5,4
0,0.16911764705882354,0.07627118644067797,0.05660377358490566,0.07106598984771574,0.11320754716981132
1 6,0.5294117647058824,0.5889830508474576,0.44339622641509435,0.43147208121827413,0.44339622641509435
2,0.16911764705882354,0.1864406779661017,0.2830188679245283,0.25380710659898476,0.2358490566037736
3 5,0.08088235294117647,0.13135593220338984,0.1320754716981132,0.18274111675126903,0.14150943396226415
4,0.051470588235294115,0.01694915254237288,0.08490566037735849,0.06091370558375635,0.0660377358490566
