R:A::C:P,0 2,1 4,3 5,6
0 2,0.14627659574468085,0.11436170212765957,0.05851063829787234,0.05585106382978723
1 4,0.19148936170212766,0.15691489361702127,0.05851063829787234,0.07180851063829788
3 5,0.034574468085106384,0.018617021276595744,0.03723404255319149,0.013297872340425532
6,0.010638297872340425,0.018617021276595744,0.010638297872340425,0.0026595744680851063
