R:A::C:P,0 1 4,2 6,3,5
0 1 4,0.23635057471264367,0.07902298850574713,0.035919540229885055,0.028017241379310345
2 6,0.18893678160919541,0.14870689655172414,0.06752873563218391,0.07327586206896551
3,0.03089080459770115,0.020114942528735632,0.010775862068965518,0.011494252873563218
5,0.03089080459770115,0.015086206896551725,0.013649425287356323,0.009339080459770116
