R:A::C:P,0,1,2 5 6,3 4
0,0.16911764705882354,0.08843537414965986,0.06734006734006734,0.0845771144278607
1,0.4411764705882353,0.47619047619047616,0.32323232323232326,0.26865671641791045
2 5 6,0.3088235294117647,0.3741496598639456,0.46464646464646464,0.5174129353233831
3 4,0.08088235294117647,0.061224489795918366,0.1447811447811448,0.12935323383084577
