R:A::C:P,0,1,2 5 6,3 4
0,0.3150684931506849,0.1780821917808219,0.273972602739726,0.2328767123287671
1,0.21428571428571427,0.25,0.34285714285714286,0.19285714285714287
2 5 6,0.12389380530973451,0.16224188790560473,0.40707964601769914,0.30678466076696165
3 4,0.12359550561797752,0.10112359550561797,0.48314606741573035,0.29213483146067415
