R:A::C:P,0 1 4 6,2,3 5
0 1 4 6,0.756578947368421,0.6363636363636364,0.5882352941176471
2,0.20394736842105263,0.22727272727272727,0.2549019607843137
3 5,0.039473684210526314,0.13636363636363635,0.1568627450980392
