R:A::C:P,0 1 4 6,2,3 5
0 1 4 6,0.6647398843930635,0.16184971098265896,0.17341040462427745
2,0.5740740740740741,0.18518518518518517,0.24074074074074073
3 5,0.3,0.3,0.4
