R:A::C:P,0 1 3,2 4,5,6
0 1 3,0.23275862068965517,0.09482758620689655,0.033045977011494254,0.039511494252873564
2 4,0.11063218390804598,0.07686781609195402,0.03089080459770115,0.031609195402298854
5,0.034482758620689655,0.017241379310344827,0.009339080459770116,0.007902298850574713
6,0.10057471264367816,0.06824712643678162,0.04885057471264368,0.06321839080459771
