R:A::C:P,0,1 4 5 6,2 3
0,0.16911764705882354,0.08783783783783784,0.05472636815920398
1 4 5 6,0.6323529411764706,0.6351351351351351,0.5870646766169154
2 3,0.19852941176470587,0.27702702702702703,0.3582089552238806
