R:A::C:P,0 1 4,2 3,5 6
0 1 4,0.39271255060728744,0.1862348178137652,0.09716599190283401
2 3,0.0931174089068826,0.10121457489878542,0.0728744939271255
5 6,0.016194331983805668,0.032388663967611336,0.008097165991902834
