R:A::C:P,0 1 4,2 3,5 6
0 1 4,0.782258064516129,0.5822784810126582,0.5454545454545454
2 3,0.18548387096774194,0.31645569620253167,0.4090909090909091
5 6,0.03225806451612903,0.10126582278481013,0.045454545454545456
