R:A::C:P,0,1,2,3,4 5,6
0,28,12,10,6,10,2
1,67,43,40,19,46,11
2,17,20,24,21,19,10
3,3,3,9,5,9,5
4 5,9,4,7,8,13,9
6,6,4,4,3,12,8
