R:A::C:P,0 1 2 5,3,4 6
0 1 2 5,0.648910411622276,0.5337078651685393,0.5025773195876289
3,0.07142857142857142,0.08426966292134831,0.07216494845360824
4 6,0.2796610169491525,0.38202247191011235,0.4252577319587629
