R:A::C:P,0 1 2 5,3,4 6
0 1 2 5,0.3850574712643678,0.06824712643678162,0.1400862068965517
3,0.042385057471264365,0.010775862068965518,0.020114942528735632
4 6,0.16594827586206898,0.04885057471264368,0.11853448275862069
