R:A::C:P,0,1,2 3 4 5 6
0,0.40476190476190477,0.17857142857142858,0.14606741573033707
1,0.42857142857142855,0.6428571428571429,0.38202247191011235
2 3 4 5 6,0.16666666666666666,0.17857142857142858,0.47191011235955055
