R:A::C:P,0,1,2 3 4 5 6
0,0.4857142857142857,0.14285714285714285,0.37142857142857144
1,0.2571428571428571,0.2571428571428571,0.4857142857142857
2 3 4 5 6,0.12962962962962962,0.09259259259259259,0.7777777777777778
