R:A::C:P,0 6,1 2 4,3,5
0 6,0.10121457489878542,0.06072874493927125,0.024291497975708502,0.008097165991902834
1 2 4,0.2591093117408907,0.32388663967611336,0.0931174089068826,0.048582995951417005
3,0.004048582995951417,0.020242914979757085,0.016194331983805668,0.008097165991902834
5,0.012145748987854251,0.012145748987854251,0.008097165991902834,0.0
