R:A::C:P,0 2,1 3,4 6,5
0 2,0.4909090909090909,0.3333333333333333,0.42857142857142855,0.5555555555555556
1 3,0.43636363636363634,0.625,0.42857142857142855,0.4444444444444444
4 6,0.03636363636363636,0.020833333333333332,0.14285714285714285,0.0
5,0.03636363636363636,0.020833333333333332,0.0,0.0
