R:A::C:P,0 5,1 2 3,4,6
0 5,0.21428571428571427,0.1235632183908046,0.19811320754716982,0.16853932584269662
1 2 3,0.6176470588235294,0.7097701149425287,0.5094339622641509,0.6067415730337079
4,0.06302521008403361,0.040229885057471264,0.0660377358490566,0.033707865168539325
6,0.10504201680672269,0.12643678160919541,0.22641509433962265,0.19101123595505617
