R:A::C:P,0 2 3,1,4 5 6
0 2 3,0.5,0.3333333333333333,0.5652173913043478
1,0.4142857142857143,0.6666666666666666,0.34782608695652173
4 5 6,0.08571428571428572,0.0,0.08695652173913043
