R:A::C:P,0 2 3,1,4 5 6
0 2 3,0.2777777777777778,0.0873015873015873,0.10317460317460317
1,0.23015873015873015,0.1746031746031746,0.06349206349206349
4 5 6,0.047619047619047616,0.0,0.015873015873015872
