R:A::C:P,0 2 3,1,4 5 6
0 2 3,0.5932203389830508,0.1864406779661017,0.22033898305084745
1,0.4915254237288136,0.3728813559322034,0.13559322033898305
4 5 6,0.75,0.0,0.25
