R:A::C:P,0 1 4 5,2,3 6
0 1 4 5,0.44106463878326996,0.10836501901140684,0.10456273764258556
2,0.10646387832699619,0.045627376425855515,0.058935361216730035
3 6,0.07034220532319392,0.024714828897338403,0.039923954372623575
