R:A::C:P,antag,fool,other,protag
antag,0.0,0.06896551724137931,0.8275862068965517,0.10344827586206896
fool,0.043478260869565216,0.08695652173913043,0.782608695652174,0.08695652173913043
other,0.0007215007215007215,0.005050505050505051,0.9812409812409812,0.012987012987012988
protag,0.02857142857142857,0.05714285714285714,0.6,0.3142857142857143
