R:A::C:P,antag,fool,other,protag
antag,0.0,0.0013577732518669382,0.016293279022403257,0.002036659877800407
fool,0.0006788866259334691,0.0013577732518669382,0.012219959266802444,0.0013577732518669382
other,0.0006788866259334691,0.0047522063815342835,0.923285811269518,0.012219959266802444
protag,0.0006788866259334691,0.0013577732518669382,0.014256619144602852,0.00746775288526816
