R:A::C:P,antag,fool,other,protag
antag,0.0,0.15384615384615385,0.016865776528460996,0.08823529411764706
fool,0.3333333333333333,0.15384615384615385,0.012649332396345749,0.058823529411764705
other,0.3333333333333333,0.5384615384615384,0.9557273366127899,0.5294117647058824
protag,0.3333333333333333,0.15384615384615385,0.014757554462403373,0.3235294117647059
