R:A::C:P,0 5,1 3 6,2,4
0 5,0.048132183908045974,0.04741379310344827,0.01221264367816092,0.014367816091954023
1 3 6,0.19181034482758622,0.2823275862068966,0.06752873563218391,0.08620689655172414
2,0.05244252873563218,0.09123563218390805,0.029454022988505746,0.02442528735632184
4,0.01221264367816092,0.017241379310344827,0.011494252873563218,0.011494252873563218
