R:A::C:P,0 5,1 3 6,2,4
0 5,0.1580188679245283,0.10819672131147541,0.10119047619047619,0.10526315789473684
1 3 6,0.6297169811320755,0.6442622950819672,0.5595238095238095,0.631578947368421
2,0.1721698113207547,0.2081967213114754,0.24404761904761904,0.17894736842105263
4,0.04009433962264151,0.03934426229508197,0.09523809523809523,0.08421052631578947
