R:A::C:P,0 1,2,3 4 6,5
0 1,0.4702549575070821,0.11614730878186968,0.31444759206798867,0.09915014164305949
2,0.313953488372093,0.1744186046511628,0.36046511627906974,0.1511627906976744
3 4 6,0.24623115577889448,0.1507537688442211,0.457286432160804,0.1457286432160804
5,0.24561403508771928,0.08771929824561403,0.45614035087719296,0.21052631578947367
