R:A::C:P,0,1 3,2,4 6,5
0,0.3150684931506849,0.2465753424657534,0.0821917808219178,0.2328767123287671,0.1232876712328767
1 3,0.19393939393939394,0.3575757575757576,0.13333333333333333,0.21212121212121213,0.10303030303030303
2,0.13372093023255813,0.31976744186046513,0.1744186046511628,0.22093023255813954,0.1511627906976744
4 6,0.12751677852348994,0.2483221476510067,0.14093959731543623,0.3422818791946309,0.14093959731543623
5,0.12280701754385964,0.24561403508771928,0.08771929824561403,0.3333333333333333,0.21052631578947367
