R:A::C:P,0,1 3,2,4 6,5
0,0.16911764705882354,0.0743801652892562,0.05660377358490566,0.08717948717948718,0.08823529411764706
1 3,0.47058823529411764,0.48760330578512395,0.41509433962264153,0.358974358974359,0.3333333333333333
2,0.16911764705882354,0.22727272727272727,0.2830188679245283,0.19487179487179487,0.2549019607843137
4 6,0.13970588235294118,0.15289256198347106,0.19811320754716982,0.26153846153846155,0.20588235294117646
5,0.051470588235294115,0.05785123966942149,0.04716981132075472,0.09743589743589744,0.11764705882352941
