R:A::C:P,0 1 2 4,3 6,5
0 1 2 4,0.39870689655172414,0.1257183908045977,0.05244252873563218
3 6,0.17097701149425287,0.12284482758620689,0.0603448275862069
5,0.03807471264367816,0.021551724137931036,0.009339080459770116
